Ticket_ID,Date,Time_HM,Agent,Category,Subcategory,Status,Wait_Time_Sec,Talk_Time_Sec,Hold_Time_Sec,RNA_Accident,CSAT_Score
103763,2025-12-10,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,135,483,0,No,3
103764,2026-02-06,00:00,Maria,Sale,Mistyped email,Waiting for user info,30,339,0,No,
103765,2026-01-08,00:00,Alex,Sale,Refund: Other Reason/Unknown,Solved,22,419,0,No,7
103766,2026-01-19,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,197,316,110,No,
103767,2025-12-24,00:00,Elena,Activating and Licensing,Activating by assigning license,Waiting for user info,39,345,143,No,8
103768,2026-02-02,00:00,Sveta,Installation or Uninstallation,How to install?,Solved,32,351,114,No,
103769,2026-01-19,00:00,Anna,Activating and Licensing,Key blocked,Solved,155,358,124,No,6
103770,2025-12-25,00:00,Dmitriy,Activating and Licensing,Key blocked,Waiting for user info,22,360,271,No,8
103771,2026-02-17,00:00,Elena,Sale,How to purchase?,Solved,141,338,0,No,5
103772,2025-12-08,00:00,Elena,Sale,Mistyped email,Solved,18,312,0,No,6
103773,2025-12-16,00:00,Anna,Activating and Licensing,Key blocked,Solved,196,319,73,No,
103774,2026-01-06,00:00,Maria,Installation or Uninstallation,Error during installation,Solved,74,374,112,No,4
103775,2026-01-30,00:00,Dmitriy,Sale,How to purchase?,Solved,140,312,40,No,9
103776,2026-01-15,00:00,Dmitriy,Sale,How to purchase?,Solved,34,220,0,No,9
103777,2026-02-16,00:00,Anna,Activating and Licensing,Key blocked,Solved,25,399,140,No,5
103778,2026-01-28,00:00,Anna,Activating and Licensing,Key blocked,Solved,19,406,44,No,8
103779,2026-01-06,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,124,474,269,No,5
103780,2025-12-03,00:00,Anna,Installation or Uninstallation,How to install?,Solved,18,307,127,No,7
103781,2026-01-06,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,123,258,0,No,7
103782,2026-01-29,00:00,Dmitriy,Sale,How to purchase?,Solved,166,216,48,No,3
103783,2025-12-24,00:00,Igor,Sale,Mistyped email,Solved,37,463,0,No,
103784,2025-12-10,00:00,Dmitriy,General / Other,Not category,Solved,16,282,0,No,
103785,2025-12-09,00:00,Maria,Activating and Licensing,Key blocked,Waiting for user info,177,310,124,No,5
103786,2026-01-25,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,36,336,122,No,1
103787,2026-01-16,00:00,Sveta,Installation or Uninstallation,Error during installation,Solved,14,347,410,No,3
103788,2026-02-19,00:00,Maria,Installation or Uninstallation,Error during installation,Solved,21,381,428,No,5
103789,2025-12-01,00:00,Sveta,Installation or Uninstallation,Error during installation,Escalated (In progress),82,346,36,No,
103790,2026-01-06,00:00,Maria,Activating and Licensing,Key blocked,Solved,74,286,415,No,1
103791,2026-02-20,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,29,285,113,No,8
103792,2026-02-12,00:00,Elena,Activating and Licensing,Key blocked,Solved,6,381,565,No,7
103793,2026-02-20,00:00,Maria,Installation or Uninstallation,Error during installation,Solved,26,402,122,No,7
103794,2026-01-26,00:00,Elena,Activating and Licensing,Key blocked,Escalated (In progress),203,358,70,No,7
103795,2026-02-03,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,174,393,106,No,3
103796,2026-01-13,00:00,Sveta,Sale,Mistyped email,Solved,32,384,77,No,8
103797,2026-02-03,00:00,Anna,Activating and Licensing,Key blocked,Solved,41,224,289,No,1
103798,2025-12-02,00:00,Igor,General / Other,Not category,Solved,33,401,44,No,7
103799,2025-12-17,00:00,Anna,Activating and Licensing,Key blocked,Solved,12,321,139,No,
103800,2025-12-19,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,6,411,145,No,5
103801,2025-12-05,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Solved,46,336,0,No,
103802,2026-01-07,00:00,Maria,Activating and Licensing,Key blocked,Solved,27,371,133,No,9
103803,2026-01-15,00:00,Elena,General / Other,Non support (Prank/Drop),Solved,27,323,0,No,8
103804,2026-01-20,00:00,Alex,Sale,Mistyped email,Solved,49,503,0,No,
103805,2025-12-18,00:00,Anna,Installation or Uninstallation,Error during installation,Waiting for user info,80,363,107,No,6
103806,2025-12-23,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,21,335,421,No,
103807,2026-02-02,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,30,485,146,No,3
103808,2026-01-27,00:00,Elena,Sale,Refund: Other Reason/Unknown,Solved,13,302,0,No,2
103809,2026-02-10,00:00,Maria,Sale,Refund: Other Reason/Unknown,Solved,14,362,88,No,
103810,2025-12-02,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,163,378,421,No,9
103811,2026-01-14,00:00,Maria,Sale,Refund: Other Reason/Unknown,Solved,28,363,65,No,5
103812,2025-12-09,00:00,Anna,Sale,How to purchase?,Solved,138,304,0,No,5
103813,2026-02-16,00:00,Maria,Sale,Mistyped email,Waiting for user info,46,407,0,No,6
103814,2025-12-22,00:00,Anna,Activating and Licensing,Key blocked,Escalated (In progress),50,393,438,No,
103815,2026-01-12,00:00,Elena,Sale,Mistyped email,Solved,107,324,0,Yes,
103816,2025-12-31,00:00,Igor,Sale,How to purchase?,Solved,26,437,0,No,4
103817,2026-01-16,00:00,Sveta,Activating and Licensing,Key blocked,Solved,24,355,124,No,
103818,2026-02-05,00:00,Dmitriy,Installation or Uninstallation,How to install?,Solved,52,290,430,No,9
103819,2025-12-22,00:00,Igor,Sale,How to purchase?,Solved,85,592,31,Yes,4
103820,2026-01-26,00:00,Alex,Installation or Uninstallation,How to install?,Solved,36,471,276,No,6
103821,2026-01-16,00:00,Maria,Installation or Uninstallation,How to install?,Escalated (In progress),208,342,277,No,5
103822,2026-01-27,00:00,Alex,Sale,Refund: Other Reason/Unknown,Solved,32,442,0,No,6
103823,2025-12-11,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,29,153,414,No,6
103824,2026-02-17,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Solved,195,178,417,No,9
103825,2026-01-24,00:00,Sveta,Activating and Licensing,Key blocked,Solved,136,364,46,No,
103826,2025-12-04,00:00,Elena,Sale,How to purchase?,Escalated (In progress),35,327,571,No,
103827,2026-02-02,00:00,Alex,Sale,How to purchase?,Solved,93,384,0,Yes,5
103828,2026-01-04,00:00,Anna,Sale,Mistyped email,Solved,39,276,0,No,5
103829,2026-01-27,00:00,Igor,General / Other,Non support (Prank/Drop),Waiting for user info,55,536,34,No,4
103830,2025-12-31,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,9,323,64,No,5
103831,2026-01-12,00:00,Alex,Activating and Licensing,Key blocked,Solved,27,405,31,No,4
103832,2026-02-18,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Escalated (In progress),26,265,283,No,8
103833,2026-02-09,00:00,Sveta,Sale,How to purchase?,Solved,52,340,0,No,8
103834,2025-12-01,00:00,Sveta,Sale,Refund: Other Reason/Unknown,Waiting for user info,28,406,70,No,9
103835,2026-02-17,00:00,Elena,Sale,Mistyped email,Waiting for user info,20,399,44,No,3
103836,2026-01-26,00:00,Maria,Sale,Mistyped email,Solved,34,351,76,No,9
103837,2025-12-23,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,122,565,37,No,
103838,2026-01-20,00:00,Sveta,Installation or Uninstallation,How to install?,Waiting for user info,180,318,128,No,
103839,2026-02-09,00:00,Igor,Sale,Mistyped email,Escalated (In progress),167,480,58,No,2
103840,2026-02-23,00:00,Elena,Sale,How to purchase?,Solved,32,432,0,No,
103841,2026-01-25,00:00,Dmitriy,General / Other,Non support (Prank/Drop),Solved,15,310,122,No,6
103842,2025-12-09,00:00,Elena,Sale,Mistyped email,Waiting for user info,156,266,0,No,
103843,2025-12-09,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,20,297,114,No,9
103844,2026-02-04,00:00,Maria,Installation or Uninstallation,Error during installation,Waiting for user info,110,255,57,No,1
103845,2025-12-24,00:00,Maria,Sale,Refund: Other Reason/Unknown,Solved,34,290,0,No,3
103846,2026-02-17,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,16,574,0,No,2
103847,2026-02-15,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,13,219,106,No,9
103848,2026-02-13,00:00,Sveta,Installation or Uninstallation,How to install?,Solved,16,378,289,No,8
103849,2026-01-30,00:00,Sveta,General / Other,Non support (Prank/Drop),Solved,26,298,88,No,9
103850,2025-12-23,00:00,Maria,Sale,Mistyped email,Waiting for user info,36,383,0,No,9
103851,2025-12-23,00:00,Maria,Installation or Uninstallation,Error during installation,Solved,40,260,65,No,5
103852,2026-02-05,00:00,Elena,Sale,How to purchase?,Solved,12,376,62,No,1
103853,2026-02-16,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,117,303,416,No,7
103854,2026-02-17,00:00,Elena,Sale,How to purchase?,Solved,181,325,0,No,6
103855,2025-12-30,00:00,Alex,Activating and Licensing,Key blocked,Waiting for user info,31,452,38,No,4
103856,2025-12-04,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Escalated (In progress),16,257,569,No,
103857,2025-12-27,00:00,Igor,Installation or Uninstallation,Error during installation,Solved,41,526,135,No,1
103858,2025-12-01,00:00,Maria,Activating and Licensing,Activating by assigning license,Escalated (In progress),40,361,586,No,3
103859,2026-01-09,00:00,Anna,Activating and Licensing,Key blocked,Solved,14,335,134,No,8
103860,2026-02-01,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Escalated (In progress),25,277,426,No,7
103861,2026-01-13,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,27,514,0,No,6
103862,2026-01-18,00:00,Elena,Sale,How to purchase?,Escalated (In progress),108,365,51,No,9
103863,2026-02-12,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Waiting for user info,129,285,81,No,9
103864,2025-12-23,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,18,408,570,No,
103865,2026-02-05,00:00,Elena,Installation or Uninstallation,How to install?,Waiting for user info,107,367,74,Yes,
103866,2026-02-22,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,37,221,70,No,9
103867,2025-12-23,00:00,Elena,Sale,Mistyped email,Solved,204,324,37,No,5
103868,2026-02-05,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Waiting for user info,30,246,411,No,8
103869,2025-12-16,00:00,Anna,Activating and Licensing,Activating by assigning license,Waiting for user info,10,242,283,No,
103870,2026-02-03,00:00,Anna,Installation or Uninstallation,Error during installation,Solved,21,337,419,No,6
103871,2025-12-12,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,30,451,72,No,6
103872,2025-12-16,00:00,Anna,Sale,How to purchase?,Solved,15,305,0,No,8
103873,2026-02-12,00:00,Alex,Sale,Mistyped email,Solved,18,515,0,No,6
103874,2026-01-16,00:00,Dmitriy,Activating and Licensing,Key blocked,Waiting for user info,286,304,131,No,5
103875,2025-12-16,00:00,Igor,Sale,How to purchase?,Escalated (In progress),44,481,128,No,3
103876,2026-02-16,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,19,461,413,No,5
103877,2026-01-27,00:00,Elena,Sale,How to purchase?,Solved,41,344,89,No,
103878,2026-01-29,00:00,Maria,Sale,How to purchase?,Solved,36,343,61,No,7
103879,2026-01-12,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,76,467,0,Yes,
103880,2026-01-19,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,122,305,85,No,5
103881,2025-12-11,00:00,Igor,Installation or Uninstallation,How to install?,Solved,16,450,112,No,2
103882,2026-02-04,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Solved,43,223,87,No,7
103883,2026-01-05,00:00,Elena,Sale,Mistyped email,Waiting for user info,43,411,0,No,6
103884,2025-12-16,00:00,Elena,Activating and Licensing,Key blocked,Escalated (In progress),17,327,146,No,9
103885,2025-12-11,00:00,Dmitriy,Installation or Uninstallation,How to install?,Solved,196,340,123,No,9
103886,2025-12-02,00:00,Alex,Sale,Mistyped email,Solved,38,556,0,No,6
103887,2026-01-16,00:00,Anna,Activating and Licensing,Key blocked,Solved,31,460,125,No,
103888,2026-02-04,00:00,Maria,Installation or Uninstallation,How to install?,Solved,171,337,132,No,9
103889,2025-12-31,00:00,Maria,Sale,How to purchase?,Solved,55,343,0,No,
103890,2026-01-16,00:00,Anna,Installation or Uninstallation,Error during installation,Solved,16,356,132,No,9
103891,2025-12-29,00:00,Anna,General / Other,Not category,Solved,34,376,0,No,
103892,2026-01-01,00:00,Sveta,Sale,Refund: Other Reason/Unknown,Waiting for user info,145,372,79,No,1
103893,2026-01-22,00:00,Alex,Activating and Licensing,Key blocked,Solved,141,461,38,No,5
103894,2026-02-09,00:00,Sveta,Sale,How to purchase?,Solved,39,373,52,No,8
103895,2025-12-14,00:00,Maria,Sale,Refund: Other Reason/Unknown,Solved,210,358,125,No,
103896,2026-02-12,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,162,309,35,No,8
103897,2026-02-23,00:00,Igor,Sale,Refund: Other Reason/Unknown,Waiting for user info,37,458,0,No,3
103898,2026-02-13,00:00,Alex,Sale,Mistyped email,Solved,14,458,132,No,5
103899,2026-02-14,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,17,336,290,No,9
103900,2025-12-02,00:00,Igor,Activating and Licensing,Key blocked,Waiting for user info,9,445,126,No,
103901,2025-12-16,00:00,Alex,General / Other,Non support (Prank/Drop),Waiting for user info,29,533,0,No,2
103902,2026-01-01,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,118,392,438,No,
103903,2025-12-11,00:00,Igor,Installation or Uninstallation,Error during installation,Escalated (In progress),166,431,149,No,7
103904,2025-12-16,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,30,468,565,No,1
103905,2026-02-06,00:00,Elena,Activating and Licensing,Key blocked,Waiting for user info,27,372,128,No,
103906,2026-02-20,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,34,329,51,No,
103907,2025-12-10,00:00,Dmitriy,Installation or Uninstallation,How to install?,Solved,167,252,284,No,9
103908,2025-12-04,00:00,Alex,Activating and Licensing,Key blocked,Solved,42,454,120,No,5
103909,2026-02-20,00:00,Anna,Installation or Uninstallation,Error during installation,Solved,22,388,270,No,
103910,2025-12-16,00:00,Sveta,Installation or Uninstallation,Error during installation,Solved,13,364,279,No,8
103911,2026-02-23,00:00,Anna,Installation or Uninstallation,Error during installation,Solved,9,349,90,No,
103912,2026-01-29,00:00,Dmitriy,Sale,Mistyped email,Solved,31,205,0,No,
103913,2026-02-17,00:00,Dmitriy,Sale,How to purchase?,Solved,25,226,41,No,8
103914,2025-12-17,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,21,243,77,No,
103915,2026-01-21,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,33,412,267,No,
103916,2026-01-23,00:00,Elena,Activating and Licensing,Key blocked,Waiting for user info,32,331,113,No,
103917,2026-01-12,00:00,Elena,Installation or Uninstallation,How to install?,Solved,35,389,112,No,8
103918,2026-02-09,00:00,Anna,Activating and Licensing,Activating by assigning license,Waiting for user info,161,336,141,No,6
103919,2026-02-03,00:00,Sveta,Activating and Licensing,Activating by assigning license,Waiting for user info,49,363,283,No,8
103920,2026-01-19,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,140,272,91,No,7
103921,2026-01-15,00:00,Igor,Activating and Licensing,Key blocked,Solved,20,447,143,No,2
103922,2025-12-01,00:00,Igor,Sale,How to purchase?,Solved,28,523,0,No,
103923,2026-02-16,00:00,Igor,Installation or Uninstallation,Error during installation,Solved,28,538,413,No,6
103924,2026-01-30,00:00,Maria,Activating and Licensing,Activating by assigning license,Escalated (In progress),154,256,84,No,
103925,2025-12-02,00:00,Sveta,Activating and Licensing,Key blocked,Solved,151,259,97,No,2
103926,2026-01-07,00:00,Igor,Installation or Uninstallation,How to install?,Waiting for user info,47,460,564,No,3
103927,2026-02-11,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,108,358,140,No,
103928,2026-01-01,00:00,Igor,Installation or Uninstallation,How to install?,Waiting for user info,285,508,106,No,4
103929,2026-01-13,00:00,Sveta,Installation or Uninstallation,How to install?,Waiting for user info,146,299,127,No,7
103930,2026-01-27,00:00,Anna,Activating and Licensing,Key blocked,Solved,44,256,126,No,9
103931,2026-01-18,00:00,Elena,Activating and Licensing,Key blocked,Solved,8,384,263,No,3
103932,2025-12-18,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,32,495,75,No,
103933,2026-02-19,00:00,Alex,Installation or Uninstallation,How to install?,Solved,36,494,566,No,9
103934,2025-12-04,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,65,269,110,No,
103935,2025-12-08,00:00,Anna,Activating and Licensing,Key blocked,Solved,270,426,64,No,7
103936,2026-02-06,00:00,Dmitriy,Installation or Uninstallation,How to install?,Waiting for user info,127,220,271,No,7
103937,2026-01-13,00:00,Sveta,Activating and Licensing,Key blocked,Solved,229,292,413,No,9
103938,2026-02-19,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,26,454,78,No,1
103939,2026-02-16,00:00,Alex,Activating and Licensing,Key blocked,Solved,13,514,423,No,3
103940,2025-12-23,00:00,Sveta,Activating and Licensing,Activating by assigning license,Waiting for user info,29,338,64,No,5
103941,2026-02-16,00:00,Elena,General / Other,Non support (Prank/Drop),Solved,15,358,0,No,5
103942,2026-01-04,00:00,Sveta,Sale,How to purchase?,Solved,158,287,41,No,9
103943,2026-02-20,00:00,Maria,Sale,Mistyped email,Solved,212,290,0,No,8
103944,2026-02-04,00:00,Dmitriy,Sale,Mistyped email,Solved,37,214,47,No,9
103945,2026-01-24,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,203,362,433,No,8
103946,2026-01-23,00:00,Sveta,Sale,Mistyped email,Solved,51,369,56,No,9
103947,2025-12-31,00:00,Igor,General / Other,Not category,Solved,95,397,0,No,5
103948,2026-02-08,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Solved,13,249,40,No,
103949,2026-02-16,00:00,Igor,General / Other,Not category,Solved,49,556,0,No,
103950,2025-12-08,00:00,Alex,Sale,How to purchase?,Solved,35,510,111,No,3
103951,2026-02-06,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,29,287,90,No,
103952,2026-01-29,00:00,Sveta,Installation or Uninstallation,How to install?,Solved,170,357,133,No,6
103953,2026-02-17,00:00,Elena,Sale,How to purchase?,Solved,88,402,0,No,9
103954,2026-02-10,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,116,306,440,No,5
103955,2025-12-23,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,62,311,411,No,9
103956,2026-02-09,00:00,Dmitriy,Sale,How to purchase?,Solved,28,253,0,No,9
103957,2026-01-14,00:00,Alex,Activating and Licensing,Key blocked,Solved,88,533,54,Yes,8
103958,2025-12-29,00:00,Sveta,General / Other,Not category,Solved,21,325,56,No,
103959,2026-01-12,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Solved,41,270,36,No,8
103960,2026-02-10,00:00,Alex,Sale,Mistyped email,Solved,16,420,113,No,5
103961,2026-02-18,00:00,Sveta,Sale,Mistyped email,Solved,31,329,0,No,
103962,2026-02-09,00:00,Elena,Sale,Mistyped email,Solved,128,250,0,No,7
103963,2026-01-26,00:00,Elena,Activating and Licensing,Activating by assigning license,Waiting for user info,116,255,98,No,7
103964,2026-02-06,00:00,Alex,Sale,Refund: Other Reason/Unknown,Solved,12,398,0,No,1
103965,2026-01-27,00:00,Anna,Activating and Licensing,Key blocked,Waiting for user info,37,342,270,No,
103966,2025-12-12,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,31,333,0,No,8
103967,2026-02-18,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,42,315,415,No,8
103968,2026-02-12,00:00,Elena,Sale,Mistyped email,Solved,28,434,0,No,7
103969,2026-01-18,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,41,395,589,No,3
103970,2025-12-22,00:00,Alex,Sale,Refund: Other Reason/Unknown,Escalated (In progress),32,578,53,No,
103971,2025-12-15,00:00,Anna,General / Other,Not category,Solved,103,412,92,No,
103972,2026-02-18,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,196,254,563,No,8
103973,2025-12-26,00:00,Anna,Activating and Licensing,Activating by assigning license,Waiting for user info,31,334,93,No,3
103974,2025-12-16,00:00,Elena,Activating and Licensing,Key blocked,Solved,19,398,47,No,8
103975,2025-12-28,00:00,Alex,Sale,Mistyped email,Solved,123,517,96,No,3
103976,2026-02-19,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,32,500,115,No,
103977,2026-01-06,00:00,Alex,Activating and Licensing,Key blocked,Waiting for user info,41,345,124,No,5
103978,2026-01-26,00:00,Anna,General / Other,Not category,Solved,13,298,0,No,
103979,2026-01-23,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,147,500,114,No,
103980,2025-12-10,00:00,Maria,Sale,Refund: Other Reason/Unknown,Solved,25,319,0,No,
103981,2026-02-02,00:00,Dmitriy,Activating and Licensing,Key blocked,Waiting for user info,21,180,114,No,9
103982,2026-02-20,00:00,Alex,Activating and Licensing,Activating by assigning license,Waiting for user info,12,505,588,No,2
103983,2026-01-30,00:00,Elena,Sale,Refund: Other Reason/Unknown,Escalated (In progress),33,392,93,No,7
103984,2026-02-18,00:00,Anna,Installation or Uninstallation,How to install?,Waiting for user info,52,329,144,No,
103985,2025-12-16,00:00,Anna,General / Other,Non support (Prank/Drop),Escalated (In progress),199,324,65,No,7
103986,2025-12-24,00:00,Maria,Activating and Licensing,Key blocked,Solved,21,330,102,No,
103987,2026-01-10,00:00,Anna,Activating and Licensing,Key blocked,Solved,129,354,118,No,9
103988,2026-01-31,00:00,Sveta,Activating and Licensing,Key blocked,Waiting for user info,27,307,44,No,9
103989,2026-02-20,00:00,Anna,Activating and Licensing,Activating by assigning license,Escalated (In progress),154,304,578,No,
103990,2026-02-02,00:00,Maria,Installation or Uninstallation,Error during installation,Solved,14,323,79,No,
103991,2025-12-19,00:00,Igor,Activating and Licensing,Activating by assigning license,Waiting for user info,41,624,122,No,5
103992,2025-12-04,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,57,461,85,No,8
103993,2026-01-13,00:00,Maria,Sale,How to purchase?,Escalated (In progress),14,416,76,No,
103994,2025-12-25,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,78,592,146,No,6
103995,2025-12-11,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,10,463,112,No,7
103996,2025-12-25,00:00,Anna,Installation or Uninstallation,Error during installation,Solved,38,435,132,No,4
103997,2026-02-22,00:00,Maria,Activating and Licensing,Activating by assigning license,Waiting for user info,11,358,90,No,
103998,2025-12-08,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,12,314,90,No,6
103999,2026-02-12,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Escalated (In progress),21,351,583,No,8
104000,2025-12-25,00:00,Igor,Sale,Mistyped email,Solved,150,483,108,No,
104001,2025-12-15,00:00,Anna,Activating and Licensing,Key blocked,Waiting for user info,49,362,89,No,7
104002,2026-02-22,00:00,Maria,Activating and Licensing,Key blocked,Solved,28,356,91,No,7
104003,2025-12-31,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Solved,48,296,0,No,8
104004,2025-12-20,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,11,341,34,No,9
104005,2026-02-09,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,14,454,48,No,6
104006,2025-12-29,00:00,Elena,General / Other,Not category,Solved,19,291,0,No,4
104007,2025-12-07,00:00,Alex,Activating and Licensing,Key blocked,Solved,135,447,139,No,
104008,2025-12-13,00:00,Anna,Sale,Refund: Other Reason/Unknown,Escalated (In progress),13,277,46,No,7
104009,2026-01-30,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,17,256,89,No,9
104010,2025-12-26,00:00,Anna,Activating and Licensing,Key blocked,Solved,30,306,288,No,9
104011,2026-01-13,00:00,Sveta,Activating and Licensing,Key blocked,Solved,67,411,98,No,8
104012,2026-01-14,00:00,Elena,Sale,How to purchase?,Solved,106,290,130,No,6
104013,2026-01-20,00:00,Maria,Sale,Mistyped email,Escalated (In progress),12,363,96,No,7
104014,2025-12-02,00:00,Alex,Sale,Refund: Other Reason/Unknown,Escalated (In progress),27,479,578,No,5
104015,2026-01-09,00:00,Sveta,Sale,Mistyped email,Solved,36,325,0,No,8
104016,2025-12-19,00:00,Anna,Sale,Mistyped email,Waiting for user info,29,339,83,No,
104017,2026-02-09,00:00,Sveta,Installation or Uninstallation,Error during installation,Escalated (In progress),13,400,102,No,
104018,2026-01-27,00:00,Anna,Activating and Licensing,Activating by assigning license,Waiting for user info,117,304,113,No,
104019,2025-12-24,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,167,394,48,No,4
104020,2026-01-16,00:00,Anna,Sale,Mistyped email,Escalated (In progress),9,413,113,No,7
104021,2026-01-13,00:00,Anna,Sale,Refund: Other Reason/Unknown,Waiting for user info,21,293,0,No,9
104022,2026-01-22,00:00,Igor,General / Other,Non support (Prank/Drop),Solved,60,466,0,Yes,5
104023,2026-01-28,00:00,Alex,Activating and Licensing,Key blocked,Solved,29,469,144,No,4
104024,2025-12-16,00:00,Maria,Installation or Uninstallation,Error during installation,Solved,19,282,110,No,7
104025,2025-12-13,00:00,Elena,Sale,How to purchase?,Waiting for user info,40,269,72,No,5
104026,2026-01-27,00:00,Maria,Installation or Uninstallation,How to install?,Solved,37,301,130,No,3
104027,2026-01-22,00:00,Dmitriy,Sale,Mistyped email,Solved,11,233,0,No,8
104028,2026-01-28,00:00,Maria,Sale,Mistyped email,Solved,44,367,48,No,8
104029,2026-01-05,00:00,Igor,General / Other,Non support (Prank/Drop),Waiting for user info,156,518,0,No,4
104030,2026-02-02,00:00,Alex,Sale,Refund: Other Reason/Unknown,Solved,66,467,86,No,2
104031,2026-01-12,00:00,Anna,Sale,How to purchase?,Solved,33,432,0,No,6
104032,2026-02-19,00:00,Igor,Sale,How to purchase?,Solved,34,491,0,No,5
104033,2025-12-16,00:00,Anna,Activating and Licensing,Activating by assigning license,Waiting for user info,65,387,38,No,9
104034,2026-02-02,00:00,Alex,Installation or Uninstallation,How to install?,Escalated (In progress),28,543,266,No,
104035,2025-12-09,00:00,Elena,General / Other,Not category,Solved,160,295,0,No,
104036,2026-02-23,00:00,Igor,Activating and Licensing,Key blocked,Waiting for user info,30,527,582,No,5
104037,2025-12-29,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,24,329,586,No,6
104038,2025-12-18,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,39,276,119,No,7
104039,2025-12-29,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,208,454,35,No,3
104040,2026-01-27,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,8,367,282,No,
104041,2026-02-11,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,47,275,116,No,
104042,2026-01-06,00:00,Elena,Activating and Licensing,Key blocked,Solved,102,318,115,No,7
104043,2026-01-20,00:00,Igor,Installation or Uninstallation,Error during installation,Solved,114,505,82,Yes,7
104044,2025-12-09,00:00,Sveta,Sale,How to purchase?,Waiting for user info,143,395,54,No,7
104045,2026-02-16,00:00,Igor,Activating and Licensing,Activating by assigning license,Waiting for user info,195,543,149,No,
104046,2025-12-18,00:00,Sveta,Activating and Licensing,Key blocked,Solved,9,363,106,No,
104047,2026-02-18,00:00,Anna,Sale,How to purchase?,Solved,10,388,96,No,1
